t beta rii	Gene@7048
protein 53	Gene@7157
platelet derived growth factor receptor	Gene@5159
ncam l1	Gene@3897
interleukin-13 receptor	Gene@3566
connexin43	Gene@2697
acaa	Gene@113868
gnai2	Gene@2771
cullin 2	Gene@8453
cdkn2a/2	Gene@1029
cdkn2a/2b	Gene@1029;1030
hhr23b	Gene@5887
rad23	Gene@856674
ll2	Gene@633295
capza2	Gene@830
c-myc, b	Gene@4609
iga1	Gene@3493
g alpha q	Gene@2776
hras2	Gene@111236
ta-t1 and g3/ta-t1	Gene@116369
ta-t1 and g3	Gene@116369
leukemia-associated gene 1 and 2	Gene@8847
leu1 and 2	Gene@10301;8847
nono	Gene@4841
jun kinase-1	Gene@5599
c/ebp-epsilon	Gene@1053
ccaat/enhancer-binding protein epsilon	Gene@1053
ctsg	Gene@13035
chymase-1	Gene@17228
cma1	Gene@17228
3beta-hsd	Gene@3283
p450c11	Gene@1584
apaf-3	Gene@842
der(1)1;8	Gene@79139
apolipoprotein (apo) a-i	Gene@335
apoa-ii	Gene@336
jp1	Gene@6971
tmed6	Gene@146456
cog8	Gene@84342
cosmc	Gene@29071
t-synthase	Gene@56913
mhc class i polypeptide-related sequence a	Gene@100507436
apurinic/apyrimidinic (ap) endonuclease 1	Gene@328
apex1	Gene@328
pyruvate dehydrogenase	Gene@54704
pdh	Gene@54704
pyruvate dehydrogenase kinase-3	Gene@5165
hypoxia inducible factor-1a	Gene@3091
mir-16	Gene@51573
mir-223	Gene@407008
mir-342	Gene@442909
mir-511	Gene@100124488
mnk	Gene@538
mnk2	Gene@2872
mnk1/2	Gene@8569;2872
mt-nd4	Gene@4538
at1r	Gene@185
cdh2	Gene@12558
src-like kinase	Gene@2534
hbd-1	Gene@1672
hbd-2	Gene@1673
hbd-3	Gene@414325
hbd-4	Gene@140596
hbd	Gene@100187828
interleukin-2 receptor alpha	Gene@3559
heat shock factor 2	Gene@3298
hsf2	Gene@3298
cytochrome p-450 (cyp) 2e1	Gene@1571
bcr/abl-negative chronic myeloid leukemia	Gene@613
cdkn2a+/rb-	Gene@1029
hent1	Gene@2030
psn-1	Gene@107569
p16 and retinoblastoma protein	Gene@5925
gs alpha protein	Gene@2778
his 3	Gene@854377
gal 1	Gene@852308
ifna1	Gene@3439
ifna13	Gene@3447
ifna2	Gene@3440
ifna10	Gene@3446
platelet-derived growth factor-a	Gene@5156
fibroblast growth-factor receptor 3	Gene@2261
bcr 1	Gene@644079
bcr 2	Gene@400892
gn-rh) receptor	Gene@2798
multiple tumor suppressor gene 1	Gene@1029
hom-mel-40	Gene@6757
lmp)1	Gene@9260
nova1	Gene@4857
nova2	Gene@384569
calcium sensing receptor	Gene@846
myeloid cell nuclear differentiation antigen	Gene@4332
nucleolin	Gene@4691
aif4	Gene@83737
ah receptor nuclear translocator	Gene@405
hop	Gene@33202
xpmc2h	Gene@57109
xpmc2	Gene@735003
pkd	Gene@5587
pax-7	Gene@5081
tan1	Gene@4851
myelin-basic protein	Gene@4155
lymphoma proprotein convertase	Gene@9159
p-6	Gene@6283
p-4	Gene@201780
interleukin-6 receptors	Gene@3570
p16 and retains functional retinoblastoma protein	Gene@5925;1029
da4	Gene@100188695
interleukin (il)-1 beta	Gene@3553
transforming growth factor (tgf)-beta 1	Gene@7040
mip-1 beta	Gene@6351
tnnt1	Gene@7138
tsc2 and 2	Gene@7249
cycle-dependent kinase (cdk) 4	Gene@12567
ki67	Gene@17345
neurofilament light chain	Gene@4747
ataxia-telangiectasia mutated (atm)	Gene@472
integrin alpha4	Gene@3676
alpha4	Gene@3476
cyclin-dependent kinase 1	Gene@983
cacnl1a3	Gene@779
lcp	Gene@23588
angiotensin ii type 1 receptor	Gene@185
angii	Gene@11606
gh-v	Gene@2689
hepatic nuclear factor 3	Gene@2305
insulin-like growth factor-binding protein-1	Gene@3484
dnasei	Gene@13419
apo ciii	Gene@345
mut l homologue (mlh) 1	Gene@4292
mut s homologue (msh) 2	Gene@4436
cbx2	Gene@84733
os4	Gene@100188821
vascular endothelial growth factor c	Gene@7424
craf-1	Gene@7187
scf-r	Gene@3815
il2r alpha	Gene@3559
cd116	Gene@1438
gm-csf-r	Gene@1438
il3r alpha	Gene@3563
cd87	Gene@5329
h-, k- and n-ras	Gene@4893
rap1gap	Gene@5909
rab5a	Gene@5868
mspa1	Gene@100034905
pdgf-b	Gene@5155
e6bp	Gene@5955
pc-3 and du 145	Gene@57332
serotonin receptor type 3 (5ht3r	Gene@3359
5ht3r	Gene@3359
sh3bp2	Gene@6452
immunoglobulin-heavy-chain	Gene@3495
her-2/neu overexpression and egf receptor	Gene@2064
alpha-interferon (ifn)	Gene@3439
e7 and l1	Gene@28938
alpha 2-macroglobulin	Gene@2
alpha 2m	Gene@2
gp160	Gene@155971
jv18-1 (mad-related gene 2	Gene@4087
snora70f	Gene@100337591
nrip1	Gene@8204
sept10	Gene@151011
znf667	Gene@63934
mboat1	Gene@154141
cry1	Gene@1407
t(16/16	Gene@1071171
ccdc170	Gene@80129
metallothionein 2a	Gene@4502
mt2a	Gene@4502
mapk15	Gene@225689
sass6	Gene@163786
spindle assembly abnormal protein 6 homolog	Gene@163786
sfrp5	Gene@54612
slc22a1	Gene@6580
slc22a3	Gene@6581
nudt15	Gene@55270
fntb	Gene@2342
lgi2	Gene@488853
mc4r	Gene@4160
melanocortin-4 receptor	Gene@17202
zan	Gene@7455
wdtc1	Gene@23038
camta1	Gene@23261
chd2	Gene@1106
chromodomain helicase dna binding protein 2	Gene@1106
il1r2	Gene@7850
notch 1	Gene@4851
ras-like	Gene@221547
adrenocorticotropin receptor	Gene@4158
hsos-1	Gene@6654
casp-8	Gene@841
glial-cell-line-derived neurotrophic factor	Gene@2668
men2a-ret	Gene@5979
proliferating-cell nuclear antigen	Gene@5111
d11s1783	Gene@8537502
fkbp2	Gene@2286
zfm1	Gene@7536
scg1	Gene@1114
scg2	Gene@281477
ppp2r5b	Gene@5526
ang3	Gene@51378
fon	Gene@741
fau	Gene@2197
dna-o6-methylguanine:protein-l-cysteine s-methyltransferase	Gene@17314
ig beta	Gene@974
mb-1	Gene@973
betaw97a and betad99a) cdr3	Gene@8163
lmp-2	Gene@5698
camp response element-binding protein	Gene@1385
c2 and pc/jw/fi	Gene@717
clb	Gene@171425
f-ara-a and clb	Gene@171425
tcr beta	Gene@6962
fus/tls	Gene@2521
top1p2	Gene@7152
u(s)1	Gene@2703435
u(s)5	Gene@2703406
u(s)6	Gene@2703444
1,25-dihydroxyvitamin d3 receptor	Gene@7421
his3	Gene@854377
gal1	Gene@852308
del (7q	Gene@100820631
p210 and p190 bcr/abl	Gene@25
fim3	Gene@2279
fgf6	Gene@2251
trca	Gene@28755
bone morphogenetic protein-4	Gene@652
bmp-4	Gene@652
sdc2	Gene@6383
syndecan-2	Gene@6383
fibroglycan	Gene@6383
insulin-like growth factor ii (igf-ii	Gene@3481
bcr3-pml/rar	Gene@5914
erf3b	Gene@23708
ewsr2	Gene@2313
acute-phase response factor	Gene@6774
interleukin-6 signal transducer	Gene@3572
sli-1	Gene@180419
let-23	Gene@174462
pdgfr alpha	Gene@5156
ccaat-binding factor nf-y and rfx	Gene@5989
rfx	Gene@5989
mlh1p	Gene@855203
pms1p	Gene@855642
c-iii and a-ii	Gene@114548
hepatocyte nuclear factor 4	Gene@3172
hnis	Gene@6528
17beta-hydroxysteroid dehydrogenase type 1	Gene@3292
gata-3	Gene@2625
pth 1-84	Gene@24694
c1, 2 or 3	Gene@3229
acidic fibroblast growth factor (afgf)	Gene@2246
ia-1	Gene@3642
pebp2alphaa	Gene@860
cbfa1	Gene@860
cbfa3	Gene@864
phospholipase a2	Gene@5319
d11s1307	Gene@8537026
d11s1336	Gene@8537055
pedf	Gene@5176
pigment epithelium-derived factor	Gene@5176
arginine-rich protein	Gene@7873
mll/3	Gene@58508
interferon alpha and beta	Gene@3456
cyclin d1 and retinoblastoma (rb)	Gene@595;5925
trap	Gene@6955
lissencephaly gene 1	Gene@5048
lis-1	Gene@5048
crk ii	Gene@12928
lmp 1	Gene@9260
pr form b (pr-b	Gene@5925
jun d	Gene@3727
naf	Gene@3576
fhi	Gene@1584
int-3	Gene@18132
tra	Gene@6955
trb	Gene@6957
noxa	Gene@5366
glutamate carboxypeptidase ii	Gene@2346
gcpii	Gene@2346
cysteine-cysteine chemokine receptor 5	Gene@1234
ccn1	Gene@3491
hep	Gene@109838
c.2808	Gene@1038336
ezr	Gene@7430
myosin heavy chain 10, non-muscle	Gene@4628
myh10	Gene@4628
myosin light chain kinase	Gene@4638
mylk	Gene@4638
supervillin	Gene@6840
svil	Gene@6840
glycogen synthase kinase 3b	Gene@2932
wnt	Gene@114487
ccaat/enhancer-binding protein alpha	Gene@1050
hrc	Gene@3270
klk1	Gene@3816
laf-4	Gene@3899
fmr-2	Gene@2334
cach1	Gene@170570
scl (tal1	Gene@6886
tcl5	Gene@6886
h-ras1	Gene@3265
beta 2mg	Gene@567
cd44s	Gene@960
ip-10	Gene@3627
insulin-like growth factors (igfs) i and ii	Gene@3479;3481
igfbp-2	Gene@16008
cyp2d7p	Gene@1564
cd69	Gene@969
polyomavirus enhancer binding protein 2	Gene@12400
hnf-1alpha	Gene@6927
alpha4 and gamma	Gene@3476
cd137	Gene@21942
estradiol receptor	Gene@2099
il9	Gene@3578
cdkn 2	Gene@1029
nucleoside diphosphate kinase a	Gene@4830
pa-1, caov-3 and -4	Gene@79447
tafii32	Gene@6880
class ii trans- activator	Gene@4261
tata box binding protein	Gene@6908
insulin like growth factor ii	Gene@3481
cytosolic phospholipase a2	Gene@5321
p90rsk1	Gene@6195
igrov-1/pt1	Gene@58492
proliferating cell nuclear antigen(pcna)	Gene@5111
etbr	Gene@1910
dax1	Gene@190
steroidogenic factor 1	Gene@2516
h2bt, tx 2	Gene@337873
papillomavirus-associated locus-2	Gene@3261
high-mobility group i-c	Gene@8091
gamma c	Gene@3561
ldl-r	Gene@3949
mogg1	Gene@18294
pp1alpha	Gene@5499
pp1alphat320a	Gene@5540
hnp36	Gene@3177
hb5	Gene@1850
vitamin d binding protein	Gene@2638
gc-2	Gene@83733
p450arom	Gene@1588
cyclin-dependent kinase inhibitor 2	Gene@1029
p11.2	Gene@5707
igf-iir	Gene@3482
tgat	Gene@7204
bcl8	Gene@606
topoisomerase ii	Gene@35225
icf2	Gene@9841
ae1/ae3), factor viii	Gene@6521;6508
the intracellular dioxin (aryl hydrocarbon) receptor	Gene@196
ebv receptor	Gene@1380
antithrombin iii	Gene@462
ifn alpha 2	Gene@3440
pai-1) and receptor	Gene@5054
programmed death-ligand 1	Gene@29126
s18-2	Gene@5663
pi3k/akt/mammalian target of rapamycin	Gene@2475;5293
ring finger protein 43	Gene@54894
zinc/ring finger protein 3	Gene@84133
leucine-rich repeat-containing g-protein coupled receptor 5	Gene@8549
wnt3	Gene@7473
math1	Gene@474
s0120	Gene@1076550
nab2	Gene@4665
retinoblastoma 1	Gene@5925
ep 1.20	Gene@5731
p 1	Gene@1423
ola1	Gene@29789
o6-methylguanin-dna-methyltransferase	Gene@4255
samsn1	Gene@64092
tnfrsf22	Gene@79202
tnfrsf23	Gene@79201
eml4-alk oncoprotein	Gene@27436
cis 1	Gene@8651
il-2 receptor beta	Gene@3560
class ii transactivator	Gene@4261
hypoxathine-guanine phosphoribosyl transferase	Gene@3251
fkhl15	Gene@2304
trp1	Gene@7217
cpt-ii	Gene@1376
7s l	Gene@6029
c-erba beta	Gene@7068
k-12	Gene@3859
alpha-1	Gene@146
alpha-1,3-fucosyltransferase	Gene@2529
fuc-t	Gene@2529
st3n	Gene@6487
st4	Gene@6484
deleted in colon carcinoma	Gene@1630
glial cells missing	Gene@34277
gcm	Gene@34277
coproporphyrinogen oxidase	Gene@12892
cpo	Gene@12892
rbp-jkappa	Gene@3516
lot-1	Gene@5325
lost on transformation 1	Gene@5325
mothers against dpp	Gene@33529
s2834	Gene@1079098
staphylococcal protein a	Gene@653509
spa	Gene@729238
nfkb-2	Gene@18034
e6-associated protein	Gene@7337
dopamine d1 receptor	Gene@1812
af-1	Gene@3460
hcg beta	Gene@1082
lh beta	Gene@3972
p21waf1	Gene@1026
bcr 1 and 2	Gene@644079;400892
apc+	Gene@11789
tissue inhibitor of mmps	Gene@7076
membrane-bound type 1 mmp	Gene@4323
myc intron factor	Gene@4282
interleukin (il)-2	Gene@3558
hst1	Gene@2249
lymphotoxin (lt)-alpha	Gene@4049
tnf-beta/lymphotoxin (lt)-alpha	Gene@4049
gm-csf receptor	Gene@1438
gm-csfr	Gene@1438
gm-csfr alpha	Gene@1438
alpha chain	Gene@2217
von hippel-lindau disease tumor suppressor	Gene@7428
extracellular-signal-regulated kinase	Gene@5594
psn 1	Gene@51251
neuron cell-adhesion molecule	Gene@4684
epithelial cell-adhesion molecule	Gene@4072
ep-cam	Gene@4072
tissue inhibitor of metalloproteinase-1	Gene@7076
rar alpha 	Gene@5914
stl	Gene@7955
stl (six-twelve leukemia gene	Gene@7955
te-1	Gene@57816
icf-2	Gene@9841
t cell transcription factor 4	Gene@6925
nsp	Gene@92521
promyelocytic leukemia gene	Gene@5371
lymphotoxin-beta receptor	Gene@4055
ltbeta receptor	Gene@4055
ltbeta r	Gene@4055
tnfr-associated factor 3	Gene@7187
a24	Gene@28924
erbb2(v 664 e	Gene@13866
erbb2(v-e	Gene@2064
p185erbb2(v-e	Gene@2064
keratinocyte growth factor	Gene@2252
kgf receptor	Gene@2263
fgf receptor-2	Gene@2263
mek-2	Gene@5605
map/erk kinase	Gene@5609
spred1	Gene@161742
ncf4	Gene@4689
caix	Gene@768
fac	Gene@2176
ccdc26	Gene@137196
tacr1	Gene@6869
nk1	Gene@6869
inpp4b	Gene@8821
cyclin a and d1	Gene@890;595
neogenin	Gene@4756
ngn	Gene@4756
grb-7	Gene@2886
fragment a	Gene@8061
fra	Gene@8061
prga	Gene@285189
cat	Gene@847
fmr1l2	Gene@9513
tgf beta1	Gene@7040
hsc-3	Gene@150353
wagr	Gene@5080
t-cell-receptor	Gene@6962
fc gammariii	Gene@2214
gp+/gp6	Gene@51206
ebna-2	Gene@17494192
atm (ataxia telangiectasia, mutated)	Gene@472
cas	Gene@9564
tgfbeta-iir	Gene@7048
ifnb1	Gene@3456
orf25/26] and orf75	Gene@440829
integrin alpha rlc	Gene@3680
trans-golgi p230	Gene@2803
mbp-1	Gene@5553
pgl-2	Gene@54949
sap-1	Gene@5794
vascular permeability factor	Gene@7422
fmlp	Gene@2357
c5a, granulocyte-macrophage csf, and granulocyte csf	Gene@728;1437;1440
v 21/10	Gene@28809
ich-1l	Gene@835
cdk-2	Gene@1017
adenomatous polyposis coli protein	Gene@324
plasminogen activator inhibitor type 2	Gene@5055
u-par	Gene@5329
evx1	Gene@2128
hoxc6	Gene@3223
beta-chain	Gene@1439
granulocyte-macrophage colony stimulating factor	Gene@1437
alpha-chain (hgmralpha)	Gene@2217
beta c	Gene@1439
gmr alpha	Gene@1438
xin	Gene@165904
glucose 6 phosphate dehydrogenase	Gene@2539
igh 3	Gene@16016
t(11.22	Gene@1070511
p 13	Gene@440926
d11s1331	Gene@8537050
d11s1760	Gene@8537479
d11s2071	Gene@8537790
ppp2cb	Gene@5516
del[7q	Gene@100820631
arylhydrocarbon receptor	Gene@11622
ltk	Gene@4058
peripherin	Gene@5630
gpa	Gene@2993
hnf1 alpha	Gene@6927
ugt2b1	Gene@286954
hnf1 beta	Gene@6928
mrg1	Gene@17536
mrg2	Gene@17537
xmeis1	Gene@399305
hsd11b2	Gene@3291
hsd11k	Gene@3291
angiotensin ii (at1) receptor	Gene@183
no g	Gene@9241
hklk3	Gene@354
prostate-specific antigen (hpsa)	Gene@354
vitellogenin	Gene@400499
d11s1310	Gene@8537029
xp complementation group b	Gene@2071
x-pb	Gene@2071
sts1	Gene@84959
sts2	Gene@53347
p16 and ifnalpha	Gene@1029;3439
nuclear factor 1	Gene@18015
rad27	Gene@853747
rth1	Gene@853747
cyclin e and d1	Gene@595
cyclin d1 and e	Gene@595
hst	Gene@2249
x-ray repair cross complementing protein 1	Gene@7515
receptor for advanced glycation end products	Gene@177
nedd9	Gene@4739
cas-l	Gene@4739
a190	Gene@25885
phox2b	Gene@8929
paired-like homeobox 2b	Gene@8929
ifrd1	Gene@3475
hsa-mir-509-3p	Gene@100126337
dleu7	Gene@220107
flt 3	Gene@486025
e3 ubiquitin ligase	Gene@158506
fwd1	Gene@12234
scfb-trcp	Gene@12234
tgm1	Gene@21816
atf4	Gene@468
high mobility group a1	Gene@3159
cd93	Gene@22918
wip1	Gene@8493
midh1(r132h	Gene@15926
opioid growth factor receptor	Gene@11054
ogfr	Gene@11054
lnp1	Gene@348801
tipin	Gene@54962
timeless-interacting protein	Gene@54962
trg1	Gene@7195
b-trcp	Gene@8945
mcd4	Gene@23556
wafl	Gene@23307
t(18,22	Gene@1071469
plasminogen	Gene@5340
n-acetyl transferase-2	Gene@10
15-lipoxygenase	Gene@246
arachidonate 15-lipoxygenase	Gene@246
15-lox	Gene@246
arvcf	Gene@421
edg-1	Gene@1901
bp-2	Gene@474257
caca	Gene@1421
irs 5	Gene@55715
ecto	Gene@51592
gp130rb13-6	Gene@5169
dph2l	Gene@1801
fibroblast growth factor type 1	Gene@2246
fgf 1	Gene@2246
vasopressin v1a receptor	Gene@552
thyroid-stimulating hormone (tsh) receptor	Gene@7253
melanoma antigen-1	Gene@4100
mage-1 antigen	Gene@4100
12-lipoxygenase	Gene@246
12-lox	Gene@246
pvt 1	Gene@19296
immunoglobulin (ig) heavy chain	Gene@3495
txs	Gene@21391
aac1	Gene@9
aac2	Gene@10
aacp	Gene@11
mbr	Gene@706
immunoglobulin (ig) heavy-chain	Gene@3495
bzrp	Gene@706
p-450	Gene@1555
protein kinase c alpha	Gene@5578
pkc alpha	Gene@5578
c-ha-ras-1	Gene@3265
cytochrome p-450 (cyp1a1	Gene@1543
pkcs-alpha and -theta	Gene@5578
pkc-epsilon	Gene@5581
nmu	Gene@10874
famp and clb	Gene@171425
10-methylenetetrahydrofolate reductase	Gene@4524
folate-binding protein	Gene@2348
h-, k-, n-ras	Gene@403872
wilms tumour 1	Gene@7490
egf-r) and insulin-like growth factor 1 receptor	Gene@1956;3480
mic 2	Gene@4267
atp1al1	Gene@479
cytidine-deaminase	Gene@978
nmb	Gene@4828
t(11:22	Gene@1070511
gn-rh receptor	Gene@2798
gnat2	Gene@2780
high affinity nerve growth factor receptor	Gene@4914
excision repair cross-complementing group 2/xeroderma pigmentosum group d	Gene@2068
ankrd26	Gene@22852
pik3ca/b	Gene@5290
glypican-5	Gene@2262
acta2	Gene@59
agphd1	Gene@123688
sec14l5	Gene@9717
rbms3	Gene@27303
glypican 5	Gene@2262
gastrokine 1	Gene@56287
prps1	Gene@5631
programmed cell death ligand 1	Gene@29126
amotl2	Gene@56332
mir-214	Gene@406996
nectin1	Gene@5818
hvem	Gene@8764
mtss1	Gene@9788
metastasis suppressor 1	Gene@9788
ikk-gamma	Gene@16151
abin1	Gene@10318
ciap2	Gene@330
cdk 4/6	Gene@1019;1021
cul3	Gene@8452
cullin3	Gene@26554
plc beta 3	Gene@5331
phosphatidylinositol-specific phospholipase c beta 3 (plc beta 3	Gene@5331
phospholipase c beta 3	Gene@5331
eif-4gamma	Gene@1981
cdkn2a and 8	Gene@1029
p53-tumor suppressor	Gene@7157
d11s1327	Gene@8537046
myristoylated alanine-rich c-kinase substrate	Gene@4082
pkc-zeta	Gene@5590
fc epsilon rii	Gene@14128
fc epsilonrii	Gene@14128
fc epsilonrii and epsilon	Gene@14128
fc epsilonrii and germline epsilon	Gene@2208
fc epsilonrii and epsilon promoter-driven chloramphenicol acetyl transferase	Gene@14128
keratin 10	Gene@3858
neurofibromatosis-type 1	Gene@4763
gar22	Gene@78926
pdgf beta	Gene@18591
tnf) alpha	Gene@7124
il-2 receptor	Gene@3560
ig-alpha	Gene@973
ig	Gene@17329
mig	Gene@17329
ebf	Gene@1879
spl	Gene@104153
interleukin (il)-3	Gene@16187
gabra3	Gene@2556
cytochrome-p-450	Gene@4051
aldh 2	Gene@217
tst-1	Gene@100526790
oct6	Gene@5453
scip	Gene@5453
gbx2	Gene@2637
cell cycle regulatory protein	Gene@1104
el4	Gene@111979
mar4	Gene@619287
protein tyrosine phosphatase-gamma	Gene@5793
c6.1a	Gene@79184
gs alpha and g1 alpha	Gene@14683
beta 2-adrenergic receptor	Gene@154
pap i	Gene@308
pancreatitis-associated protein i	Gene@308
ig heavy chain locus	Gene@3492
sulfate transporter	Gene@1836
aaat	Gene@6510
tat	Gene@155871
dnase1	Gene@1773
af-5alpha	Gene@64105
c-yes	Gene@7525
p21/waf1 cyclin-kinase	Gene@1026
p21waf1 (wild-type p53-activated fragment 1	Gene@1026
v3-23	Gene@28442
early growth response-1	Gene@1958
c-ha-ras1	Gene@3265
macrophage metalloelastase	Gene@4321
es1	Gene@8209
mdh2	Gene@4191
b/c > 1.0	Gene@10904
bp2	Gene@474257
bruton's agammaglobulinemia tyrosine kinase	Gene@695
spi-1/pu.1	Gene@20375
spi-b	Gene@6689
hcc, grades 2, 3 and 4	Gene@619501
rara-pml	Gene@5914;5371
acute lymphoblastic leukemia (all) 1	Gene@100310785
hv2	Gene@26365
mt6	Gene@353130
glutathione-s-transferase mu	Gene@2944
ab-6	Gene@100132406
rho7	Gene@8153
vat1	Gene@10493
ifp 35	Gene@3430
hmsh2, 2/22	Gene@4436
retinoid x receptor-alpha	Gene@6256
op	Gene@6696
zbtb7a	Gene@51341
c.2042	Gene@1036152
phosphoinositide-3-kinase, catalytic, alpha polypeptide	Gene@5290
interleukin 27	Gene@246778
il-27p28	Gene@246778
hbii-52	Gene@692218
mir-17/92	Gene@407975;406952;407047
mir106b	Gene@406900
mir-106a	Gene@406899
mir379	Gene@494328
dsn1	Gene@79980
gc1	Gene@79751
gc2	Gene@83733
lbh	Gene@81606
caspase-3/7	Gene@836;840
tcf7	Gene@6932
il-2rb	Gene@3560
h9-retr	Gene@9248
il-2ra	Gene@3559
sipl1	Gene@81858
grem1	Gene@26585
tox	Gene@9760
prkcd	Gene@5580
tmem30a	Gene@55754
glp-1) receptor	Gene@2740
wnt4	Gene@54361
foxl1	Gene@2300
cubn	Gene@80848
phenylalanine hydroxylase	Gene@5053
pah	Gene@5053
lecithin-cholesterol acyltransferase	Gene@3931
lcat	Gene@3931
htr2	Gene@15558
heab	Gene@10978
ca2	Gene@760
gas1	Gene@2619
fb19	Gene@5514
(a)gamma, delta, and beta globin	Gene@3047
gas41	Gene@8089
keratin 14	Gene@3861
keratin 15	Gene@16665
keratin 19	Gene@16669
k-ras, 2	Gene@3845
k55	Gene@1233
planh1	Gene@5054
ssx-2	Gene@6757
tumor antigen hom-mel-40	Gene@6757
cytochrome p4502d6	Gene@1565
cripto	Gene@6997
k12	Gene@3859
ct8	Gene@51213
p75 neurotrophin receptor	Gene@4804
factors-stem cell factor	Gene@4254
granulocyte macrophage-colony stimulating factor	Gene@1437
ib-bcr and ia-bcr	Gene@613
lum	Gene@4060
transforming growth factor beta (tgfbeta) receptor ii	Gene@7048
prosolin	Gene@3925
acetyltransferase 1	Gene@51471
krev-1	Gene@5906
k19	Gene@3880
lmp, 10	Gene@5699
at 3 d	Gene@462
alpha 2-antiplasmin	Gene@5345
p16 ink4a	Gene@1029
p15 ink4b	Gene@1030
cyclin-dependent kinase(cdk)4	Gene@1019
hypoxia-inducible factor 1 alpha	Gene@3091
hif-1 alpha	Gene@3091
ifn(alpha)	Gene@3439
ifn(beta)	Gene@3456
retinoic-acid receptor type alpha (rar(alpha)	Gene@5914
granulocyte-colony-stimulating factor receptor	Gene@1441
p185 bcr-abl	Gene@25
p60	Gene@3437
tnf(p60	Gene@7124;3437
tnf(p80	Gene@7124;8161
camp response-binding protein	Gene@1385
hmg-i(y)	Gene@3159
pro3	Gene@5831
il-9-receptor	Gene@3581
hil-9	Gene@3578
hil-9 receptor	Gene@3581
hil9r	Gene@3581
akt-2	Gene@208
d11s1324	Gene@8537043
pla2s	Gene@5320
cl-s1	Gene@23833
ins2	Gene@16334
dral	Gene@2274
ras 	Gene@688517
ras (v12	Gene@28817
multiple endocrine neoplasia, type 2b	Gene@5979
adenosine triphosphate-binding cassette subfamily b member 1	Gene@5243
alpha thalassemia/mental retardation syndrome x-linked	Gene@546
o-6-methylguanine-dna methyltransferase	Gene@4255
c11orf95	Gene@65998
slco2a1	Gene@6578
pola2	Gene@23649
cdc42ep2	Gene@10435
c8orf42	Gene@157695
fbxo25	Gene@26260
stx16	Gene@8675
npepl1	Gene@79716
crim1	Gene@51232
neuron-glial antigen 2	Gene@1464
microrna 129-2	Gene@100302138
mir129-2	Gene@100302138
asct2	Gene@6510
mirna146a	Gene@406938
ccaat/enhancer-binding protein-alpha	Gene@1050
ube2q1	Gene@55585
gfp-ube2q1	Gene@55585
xeroderma pigmentosum group g	Gene@2073
c8orf4	Gene@56892
phosphofructokinase-1	Gene@5213
pfk1	Gene@5213
pfkp	Gene@5214
snd1	Gene@27044
53bp1	Gene@7158
aspl-tfe3	Gene@79058;7030
aspl-tfe3 rcc	Gene@79058
gp5+/gp6	Gene@2814;51206
zeb1	Gene@6935
macroh2a1	Gene@26914
h2afy	Gene@9555
gcn2	Gene@440275
eif2a	Gene@1965
activating transcription factor 4	Gene@468
general control nonderepressible 2	Gene@440275
stat4	Gene@6775
mki67	Gene@4288
klhl6	Gene@89857
histone h3.3	Gene@3021
microtubule actin cross-linking factor 1	Gene@23499
macf1	Gene@23499
poly [adp-ribose] polymerase	Gene@142
sall2	Gene@6297
p150	Gene@10036
sal2	Gene@6297
tacc3	Gene@10460
poly(adpribose) polymerase	Gene@142
atp binding cassette subfamily b member 1	Gene@5243
cancer antigen 15-3	Gene@4582
ca15-3	Gene@4582
estrogen receptor 1	Gene@2099
hk-i	Gene@3098
cx32	Gene@2705
xan1	Gene@7498
matrix metalloproteinase-11	Gene@4320
mmp-11	Gene@17385
ercc11	Gene@2072
rad10	Gene@2067
notably-multiple endocrine neoplasia type 1	Gene@4221
sas3	Gene@852228
sir1	Gene@853976
b-cell adhesion molecule	Gene@4059
lutheran blood group	Gene@4059
b-cam	Gene@4059
insulin-like growth factor-binding protein 3	Gene@3486
igf-bp3	Gene@3486
glutathione s-transferases m1 and t1	Gene@2944;921
cytochrome p-450 enzymes (cyp) 1a1	Gene@1543
mln 50	Gene@3927
mln 51	Gene@22794
mln 62	Gene@9618
mln 64	Gene@10948
cart1	Gene@9618
traf4	Gene@9618
succinyl coa: 3-oxoacid coa transferase	Gene@5019
scot	Gene@5019
c.2.8.3.5	Gene@1038378
oxct	Gene@5019
casein kinase ii	Gene@1457
ckii	Gene@1457
ser-2	Gene@3714
secretory phospholipase a2	Gene@18780
c-fes	Gene@444292
ebf2	Gene@13592
del(11p13	Gene@107648861
calcyclin	Gene@6277
thymosin beta 10	Gene@9168
nfatc	Gene@4772
uvomorulin	Gene@999
p21 cip1	Gene@1026
rf-c	Gene@5981
rf-cp145	Gene@5981
epo receptor	Gene@2057
beta'-adaptin	Gene@163
bam22	Gene@162
adtb1	Gene@162
tk14	Gene@2263
cek2	Gene@2261
hmg-i/y	Gene@15361
xid	Gene@12229
pgp-1	Gene@12505
hermes antigen	Gene@960
receptor protein (tyrosine kinase	Gene@7294
coagulation factor v	Gene@2153
c1nh	Gene@710
cyp2b1	Gene@24300
cyp2b2	Gene@361523
gs	Gene@2752
pth-related peptide	Gene@5744
multidrug resistance protein-1	Gene@5243
endothelin-b receptor	Gene@1910
men2b-ret	Gene@5979
capa-4	Gene@12336
alpha1 and gamma3	Gene@146
myelodysplasia/myeloid leukemia factor 2	Gene@8079
mlf2	Gene@8079
myelodysplasia/myeloid leukemia factor 1	Gene@4291
