large cell medulloblastoma	Disease@D018287
lc-mb tumor	Disease@D009369
multiple endocrine neoplasia (men) syndromes	Disease@D009377
parathyroids	Disease@D010282
inherited forms of medullary thyroid carcinoma	Disease@D013964
showed 7+/-2 fold	Disease@D005254
aggressive types of lung cancer	Disease@D008175
malignant and benign biliary strictures	Disease@D009369
malignant biliary strictures	Disease@D009369
hemophagocytic lymphohistiocytosis	Disease@D051359
familial hlh type 2	Disease@217000
fhl2	Disease@217000
rise to later-onset disease	Disease@D004194
gastrointestinal inflammation	Disease@D005767
chordoma cell systems	Disease@D034721
metastatic pheochromocytoma	Disease@D009362
metastatic pheochromocytomas	Disease@D009362
benign melanocytic nevus to melanoma	Disease@D009508
deficiency reduces inflammation	Disease@D007249
colon to carcinogenesis	Disease@D003110
colon inflammation	Disease@D015179
sarcoma of the kidney	Disease@D007674
double-hit	Disease@D005671
richter's transformation (rt) or progressive cll	Disease@D015451
carcinoma of unknown primary site	Disease@D002277
acup tumors	Disease@D009369
hdgc syndrome	Disease@D013274
iii gliomas	Disease@D005910
glioma-defining	Disease@D005910
low-cellularity tumors	Disease@D009369
type-ii errors	Disease@217000
left ventricular dysfunction	Disease@D018487
nonsyndromic juvenile myelomonocytic leukemia	Disease@D054429
advanced melanoma	Disease@D008545
tubal intraepithelial carcinomas	Disease@D002277
tics	Disease@D020323
stage i or ii breast cancer	Disease@D001943
myeloid lymphoid leukemia	Disease@D007951
pulmonary pathology	Disease@D008171
pulmonary parenchyma	Disease@D008171
bourneville tuberous sclerosis	Disease@D014402
clear-cell lung carcinomas	Disease@D008175
instability in hepatocellular carcinomas	Disease@D006528
american and european tumors	Disease@D009369
sporadic human ovarian cancer	Disease@D010051
carcinogenesis of human ovarian cancer	Disease@D010051
49 ovarian cancers	Disease@D010051
congenital/infantile fibrosarcomas	Disease@D005354
trisomy 13 anomaly	Disease@C536305
variant intravascular lymphomatosis	Disease@D004211
prolymphocytic leukemias	Disease@D015463
colorectal polyps but	Disease@D011127
colorectal cancer, and other cancers	Disease@D015179
gastrointestinal tract cancers	Disease@D005770
chromosomal and subchromosomal gains and losses	Disease@D015430
philadelphia chromosome-positive acute mixed-lineage leukemia	Disease@D015456
acute mixed-lineage leukemia	Disease@D015456
amll	Disease@D015456
somatic apc	Disease@D011125
hnpcc colorectal cancers	Disease@D015179
locus in indian oral cancers	Disease@D009369
tumor of the cerebellum	Disease@D009369
massive tumors	Disease@D009369
malignant transformation of liver	Disease@D008107
primary renal synovial sarcoma	Disease@D007674
embryonal sarcomas	Disease@D020964
embryonal sarcoma of the kidney	Disease@D007674
hypercalciuria	Disease@D053565
colorectal and lung cancers	Disease@D015179
rms-a	Disease@D001260
alveolar tumors	Disease@D002282
hcp	Disease@C537262
autosomal skeletal disorder	Disease@C564967
cartilaginous exostosis	Disease@D015831
sporadic colorectal and gastric cancers	Disease@D015179
motor disorder	Disease@D019957
cgh abnormality	Disease@D018376
parathyroid carcinogenesis	Disease@D063646
hyperplastic polyposis syndrome	Disease@D011125
hyperplastic lesion	Disease@D001927
adenomatous change associated with the carcinoma	Disease@D002277
allelic imbalance in the cancers	Disease@D009369
adrenal and extra-adrenal tumors	Disease@D000310
aneuploidy in some tumors	Disease@D009369
facial angiofibromas	Disease@D018322
hepatic injury or systemic toxicity	Disease@D064420
ocular disease	Disease@D005128
infection of cancer	Disease@D009369
decreased cell death	Disease@D003643
functional deficiencies	Disease@D015499
small cell lung carcinoma and pancreatic carcinoma	Disease@D065311
t-cell acute lymphoblastic leukemia proliferation	Disease@D054218
t-all lines	Disease@D054218
gain of chromosome x	Disease@D040181
breast cancer cell lines and breast cancer	Disease@D001943
mhs	Disease@C535694
hyperfunction	Disease@D000308
cml and multiple complications	Disease@D015464
graves disease	Disease@D006111
pulmonary alveolar proteinosis	Disease@D011649
pap	Disease@C566321
nervous system tumour	Disease@D009369
oligodendrogliomas and neuronal tumours	Disease@D009369
gain of chromosome 7 in central neurocytomas	Disease@D018306
mild hyperparathyroidism	Disease@D006961
pituitary micoadenoma	Disease@D010900
familial parathyroid condition	Disease@D010279
hyperparathyroidism-jaw tumour	Disease@D009369
anomaly detected	Disease@D000013
t(2;11) leukaemia	Disease@D007938
t-lymphoid disorders	Disease@D008223
t-cell disorders	Disease@D016399
bilateral tumours	Disease@D009369
bilateral renal cell carcinomas	Disease@D002292
nonpapillary disease	Disease@D002292
bilateral renal tumours	Disease@D007680
ductal breast tumours	Disease@D001943
sporadic lobular tumours	Disease@D009369
lobular and ductal tumours	Disease@D009369
sporadic lobular breast cancers	Disease@D001943
hps	Disease@D051359
hyperplastic-adenomatous polyps	Disease@D018256
synchronous cancer	Disease@D009369
polyp/dysplasia	Disease@D011127
pleural tumors	Disease@D009369
whereas the subtype of "intermediate cell carcinoma	Disease@D002292
metachronous carcinomas	Disease@D002277
colorectal cancer but also tumours	Disease@D015179
head-neck carcinomas	Disease@D006258
t acute lymphoblastic leukaemia	Disease@D054218
hungarian cervical cancer	Disease@D009369
in prostate carcinoma	Disease@D011471
insulin hypersensitivity	Disease@D004342
euglycemic hyperinsulinemic	Disease@D044903
lymphoid carcinoma	Disease@D002277
tissue folate deficiency	Disease@D017695
nsclc carcinogenesis	Disease@D063646
stage hepatocellular carcinoma	Disease@D018248
noncancerous liver tissues	Disease@D017093
thrombophilia	Disease@D019851
familial hypofibrinolysis	Disease@D009386
miscarriage	Disease@D000022
determinants of infertility	Disease@D007246
loss of transferred embryos	Disease@D020964
protein s deficiency	Disease@D018455
familial thrombophilia	Disease@C540694
uteroplacental vascular insufficiency	Disease@D065666
endometrioid type endometrial adenocarcinomas	Disease@D016889
increasing aggressiveness	Disease@D001523
endometrial tumor	Disease@D016889
hereditary multiple exostosis type 1	Disease@D005097
melas syndrome	Disease@D017241
mitochondrial encephalopathy	Disease@D028361
lactic acidosis, and strokelike episodes	Disease@D000140
non-hereditary pancreatitis	Disease@C537262
contralateral tumour	Disease@D009369
high-grade cervical intraepithelial neoplasia	Disease@D018290
hcin	Disease@D018290
invasive cervical adenocarcinomas	Disease@D000230
cervical squamous carcinomas	Disease@D002294
hcin lesions	Disease@D018290
squamous and glandular cervical lesions	Disease@D065310
vesicular stomatitis virus (vsv) infection	Disease@D054243
proteinuric hypertension	Disease@D006973
bd	Disease@D001913
splenic t	Disease@D015458
a.t-->t	Disease@D001260
hyperostosis	Disease@D015576
types of abnormalities	Disease@D004194
periventricular heterotopias	Disease@C548481
epibulbar cystic lesions	Disease@D052177
nodular gliosis	Disease@D020518
retinal pigmentary abnormalities	Disease@D012164
papilledema	Disease@D010211
mental deficiency	Disease@D008607
ileal carcinoid tumor	Disease@D009369
recessive disease loci, or trisomy mosaicism	Disease@D030342
causes cancer	Disease@D009369
uat cancers	Disease@D009369
oral cavity/pharyngeal cancer	Disease@D009062
uat cancer	Disease@D009369
adult malignancies	Disease@D009369
hypersplenism	Disease@D006971
endemic areas of china	Disease@D006043
aggressive carcinomas	Disease@D001523
asps	Disease@D018234
loh in endocrine pancreas tumors	Disease@D004701
characters of the endocrine pancreas tumors	Disease@D004701
hypervascular tumors	Disease@D009369
hypovascular tumors	Disease@D009369
hypervascular endocrine pancreas tumors	Disease@D004701
inherited and sporadic breast and ovarian cancers	Disease@D061325
colon adenoma, 4 endometrial cancers, 1 ovarian cancer	Disease@D010051
metastatic bladder cancer	Disease@D001749
pediatric rhabdomyosarcoma (rms) tumors	Disease@D018233
rms tumors	Disease@D009369
msi was classified as high	Disease@D053842
advanced-stage tumors	Disease@D009369
collagenoma	Disease@C562925
ovarian and breast carcinoma	Disease@D061325
papillomatosis	Disease@D010212
aggressive hepatocellular carcinoma	Disease@D006528
acute myeloid leukemic	Disease@D015470
lymphoid hyperplasias	Disease@D008223
lymphoid hyperplasia	Disease@D008223
multiple cancers of the renal pelvis and bladder	Disease@D001749
cvi-related nhl	Disease@D008228
cvi-nhl	Disease@D008228
adenomas and 25 oncocytic carcinomas	Disease@C563365
oncocytic follicular tumors	Disease@D009369
marked dysplasia	Disease@C566826
protein in hepatocellular carcinoma	Disease@D006528
hypopharyngeal cancer	Disease@D009369
cancer of the larynx	Disease@D009369
multiple coronary artery aneurysms	Disease@D003323
aneurysms	Disease@D000783
malignant peripheral nerve sheath tumour	Disease@D010524
hyalinizing spindle cell tumor	Disease@D009369
mesenchymal and neuroendocrine features	Disease@C535700
familial malignant melanoma	Disease@D008545
sporadic thyroid carcinomas	Disease@D013964
dominantly-inherited cancer syndrome	Disease@D009386
breast and thyroid tumors	Disease@D001943
thyroid primary carcinomas	Disease@D065311
hepatic decompensation	Disease@D056486
panniculitic t-cell lymphoma	Disease@D016399
hip tumor	Disease@D009369
lobular panniculitis	Disease@D018275
subcutaneous panniculitic t-cell lymphoma	Disease@D016399
sptcl	Disease@D016399
nonmedullary thyroid carcinoma	Disease@C536915
familial thyroid carcinoma	Disease@D013964
familial diseases	Disease@D030342
familial adenomatous polyposis fap	Disease@D011125
familial thyroid carcinomas	Disease@D013964
hereditary disorder of keratinization	Disease@D030342
hyperkeratosis	Disease@D017488
palmoplantar keratodermas	Disease@D007645
colorectal polyposis	Disease@C563924
osteocartilagenous tumors	Disease@D009369
hamartomatous growth	Disease@D006130
multiple endocrine neoplasia 1	Disease@D009377
pleiotrophic autosomal dominant disorder	Disease@D030342
glomeruli of the kidneys and the genital ridge	Disease@D007674
wilms' tumor anomaly complexes	Disease@D009396
non-hereditary retinoblastoma	Disease@D012175
retinal tumors	Disease@D019572
preserving eyeballs	Disease@C564063
features of ovarian cancer	Disease@D010051
lips and buccal mucosa	Disease@D007967
dysplastic nevus syndrome	Disease@D004416
melanoma syndrome	Disease@D008545
sporadic malignant melanoma	Disease@D008545
jaw keratocysts	Disease@D007571
haploinsufficiency for the ptc	Disease@D018813
primary epithelial ovarian tumors	Disease@D010051
beign tumors	Disease@D009369
primaey epithelial ovarian carcinoma	Disease@D010051
inflammatory polyp and hyperplastic polyp	Disease@D011127
colorecral adenomas	Disease@D000236
epithelial hyperplasia and esophageal cancer	Disease@D004938
9 cervical cancers	Disease@D009369
gynecological diseases	Disease@D005831
cervical intraepithelial neoplasm iii	Disease@D018290
monoclonal gammopathy of uncertain significance	Disease@D008998
autosomal recessive cancer	Disease@D009369
uremia	Disease@D014511
parathyroid hyperplastic	Disease@D010282
idiopathic hyperaldosteronism	Disease@D006929
zona glomerulosa hyperplasia	Disease@D006965
all-associated abnormalities	Disease@D054198
infiltrative duct carcinoma	Disease@D018270
intramucosal and submucosal cancers	Disease@D009369
teratoid tumor	Disease@D009369
sqc	Disease@D002294
invasive lung tumors	Disease@D009362
common-all	Disease@D054198
hypergranular promyelocytic leukemia	Disease@D015473
high-dose	Disease@C538394
slow transforming murine leukemia	Disease@D007938
obstruction and chronic infections	Disease@D029424
extrachromosomal c-myc amplification	Disease@D030401
x paints	Disease@D040181
splenic and one extranodal mzbcl	Disease@D016393
breast, lung, and ovary cancers	Disease@D001943
hyperplastic tissues and/or tumors	Disease@D012983
multifocal gastric neuroendocrine hyperplasia	Disease@D013274
bronchioalveolar tumors	Disease@D009369
chromosomal instability disorder	Disease@D043171
squamous cell carcinoma of the thyroid	Disease@D002294
unusual neoplasm	Disease@D009369
proliferation in lung adenocarcinomas	Disease@C538231
immunodeficiency viral	Disease@D014777
structural and numerical chromosome abnormalities	Disease@D025063
type 2 neurofibromatosis	Disease@D016518
malignant tumour of the eye ball	Disease@D009369
conditioned medium	Disease@C536528
elevated in several types of carcinomas	Disease@D002277
hamartoamous tumors	Disease@D009369
adrenal neoplasia	Disease@D009369
cancer-prone chronic inflammatory disease	Disease@D009369
thyroid and gastric tumours	Disease@D009369
gastric and thyroid tumours	Disease@D009369
gastric tumour	Disease@D013274
pancreatic intraductal hyperplasia	Disease@D010190
hereditary chronic pancreatitis	Disease@C537262
ductal epithelial hyperplasia	Disease@D017573
intraepithelial proliferative lesions	Disease@D001927
non-functional tumours	Disease@D009369
excitotoxic injury	Disease@D014947
tumors of the infantile testis	Disease@D013736
teratomas of the infantile testis	Disease@D013724
splenic	Disease@D013158
malt-type mzcl	Disease@D018442
gastric malt-type lymphoma	Disease@C535648
hand-foot-and-mouth disease	Disease@D006232
meningitis	Disease@D008581
acute flaccid paralysis	Disease@D010243
advanced hepatocellular carcinoma	Disease@D006528
allelic loss in hepatocellular carcinomas	Disease@D006528
silicosis	Disease@D012829
lung cancer in workers with silicosis	Disease@D008175
lcws	Disease@D008175
papillary serous carcinoma of the ovary	Disease@D002291
psco	Disease@D002291
tuberous-sclerosis	Disease@D014402
numerous giant blasts	Disease@D001753
leukemic clones	Disease@D007938
neurological abnormality	Disease@D009422
inherited renal cancer	Disease@C536482
familial wilms tumour	Disease@D009396
brown tumor	Disease@D009369
central nervous system demyelination	Disease@D020279
endemic burkitt's lymphoma	Disease@D002051
epidermal naevus	Disease@C580062
darier's disease-like changes	Disease@D007644
sporadic and familial ovarian cancer	Disease@D010051
hereditary and sporadic breast/ovarian cancer	Disease@D061325
sporadic meningioma	Disease@D008579
radiation-induced meningioma	Disease@C536266
chromosomal lesions	Disease@D001927
virus latent infection	Disease@D015658
acute and chronic diseases	Disease@D000208
salivary gland carcinosarcoma	Disease@D002296
bilateral cancers	Disease@D009369
insensitivity syndrome	Disease@D013734
t cell disorder	Disease@D016399
clear cell renal cell carcinoma tumorigenesis	Disease@D002292
non-vhl tumour	Disease@D006623
clear cell renal cell carcinoma tumour	Disease@D002292
lung cancer tumour	Disease@D008175
tumour vhl status and tumour	Disease@D009369
s  zary cell leukemia	Disease@D015448
giant-cell tumor	Disease@D005870
bone neoplasm	Disease@D001859
sporadic epithelial ovarian tumours	Disease@D010051
inactivation target in hepatocellular carcinoma	Disease@D006528
huntington elongation a subunit tor	Disease@D006816
heat	Disease@D006816
oesophageal dysplasia in head and neck cancer	Disease@D006258
oesophageal dysplasia	Disease@D005764
oesophageal multiple dysplasia	Disease@D005764
primary oesophageal carcinoma in head and neck cancer	Disease@D006258
mass screening	Disease@C536030
msn neuroblastomas	Disease@D009447
ms neuroblastoma	Disease@D009447
chondroid lipoma	Disease@D008067
hepatosplenic alphabeta t-cell lymphoma	Disease@D016399
which lymphoma	Disease@D008223
hepatosplenic lymphoma	Disease@D008223
spindle cell tumor	Disease@D009369
mfb	Disease@D018224
malignant spindle cell tumors	Disease@D009369
pre-cancerous lesions	Disease@D009369
genetic errors	Disease@D030342
metachronous tumours	Disease@D009369
treatment failure in oral carcinomas	Disease@D009062
non-lethal tumors	Disease@D009369
breast and ovarian candidate tumour	Disease@D061325
serous adenocarcinomas	Disease@D000230
serous borderline ovarian tumor	Disease@D010051
duodenal polyposis and familial endometrial cancer	Disease@D016889
carcinogenesis of the small intestinal tumor	Disease@D007414
the ataxia teleangiectasia	Disease@D001259
mantle-cell lymphomas	Disease@D020522
gestational trophoblastic disease	Disease@D031901
extracutaneous lymphomas	Disease@D008223
lymphoma diagnosis	Disease@D008223
coinfection	Disease@D060085
multisystem disease	Disease@D004194
progressive cerebellar ataxia	Disease@D002524
oculocutaneous telangiectasia	Disease@D013684
immunodeficiencies	Disease@D007153
when ocular telangiectasia	Disease@D013684
oculomotor apraxia	Disease@C537423
sinopulmonary infections	Disease@D007239
typical ataxia telangiectasia	Disease@D001260
metabolic liver siderosis	Disease@D008107
charcot-marie-tooth disease	Disease@D002607
hereditary peripheral neuropathy	Disease@D010523
charcot-marie-tooth neuropathy	Disease@D009422
fhcc	Disease@C537258
malignant embryonal neoplasm of the kidney	Disease@D007680
malignant intrathoracic pediatric tumor	Disease@D009369
common genetic abnormality	Disease@D030342
pancreatic cancers and lung cancers	Disease@D009369
oral tumor	Disease@D009369
pseudoautosomal linkage of hodgkin disease	Disease@C538326
x-linked alpha-thalassemia	Disease@C538258
mental retardation syndrome	Disease@D008607
juberg-marsidi syndrome	Disease@C537457
recessively inherited disease	Disease@D030342
psychotic	Disease@D011605
several putative tumour	Disease@D009369
fascicular	Disease@D002037
common nervous system tumors	Disease@D009423
breast and brain tumors	Disease@D001943
meningioma tumorigenesis	Disease@D063646
schwann cell hyperplasia	Disease@D006965
cataract	Disease@D002386
osseous metaplasia	Disease@D008679
lymphoma transformation	Disease@D008223
msi ec tumors	Disease@D016889
diffuse oesophageal leiomyomatosis	Disease@C537113
dol	Disease@C537113
glomerulonephritis	Disease@D005921
oesophageal leiomyomatosis	Disease@D018231
potential renal failure	Disease@D051437
paediatric malignant peritoneal mesothelioma	Disease@C562839
abdominal pain and progressive abdominal distension	Disease@D015746
embryonal/alveolar features	Disease@D016301
erms	Disease@D018233
paratesticular rhabdomyosarcoma	Disease@D012208
familial progressive hyper- and hypopigmentation	Disease@D017496
autosomal dominant skin condition	Disease@D012871
macular dyspigmentation	Disease@D008268
pharyngeal carcinoma	Disease@D002277
chinese epithelial ovarian cancer	Disease@D010051
familial lung cancer	Disease@D008175
most lung cancers	Disease@D008175
inherited genetic factors	Disease@D030342
autosomal dominant inherited lung cancer	Disease@D009386
sporadic lung cancers	Disease@D008175
sporadic lung cancer	Disease@D008175
cancer-linked	Disease@D009369
cardiorespiratory failure	Disease@D051437
chemotherapeutic toxicity	Disease@D064420
stage  iii non-small cell lung cancer	Disease@D009369
thyroid t-cell lymphoma	Disease@D016399
leukemias and other disorders	Disease@D007938
oral tongue squamous cell carcinoma	Disease@D002294
otscc	Disease@D002294
aids-ks	Disease@D012514
before lymphoma	Disease@D008223
non-hodgkin	Disease@D008228
chronic lymphocytic leukaemia-prolymphocytic leukaemia	Disease@D007938
cll/pll	Disease@D015451
astroblastoma	Disease@D018302
astroblastomas	Disease@D018302
malignant astroblastomas	Disease@D018302
malignant astroblastoma	Disease@D018302
apert syndrome	Disease@D000168
carcinoma of the rectum	Disease@D012004
gbm tumours	Disease@D009369
increased in 12/14 glioblastomas	Disease@D005909
seoc	Disease@D010051
chronic lymphocytic leukemia/small lymphocytic lymphoma	Disease@D015451
forty-six carcinomas	Disease@D002277
dukes' stage b tumours	Disease@D009369
secondary myelodysplastic syndrome	Disease@D009190
sarcoma of bone	Disease@D001847
primitive neuroectodermal tumours	Disease@D009369
neuronal tumours	Disease@D009369
tumour type	Disease@D009369
non-white breast and ovarian cancer	Disease@D061325
non-hispanic-white breast cancer	Disease@D001943
adenocarcinoma of unknown primary	Disease@D000230
sporadic pituitary neoplasms	Disease@D010911
mfp	Disease@D010190
osteosarcomatous component of a dedifferentiated chondrosarcoma	Disease@D002813
osteosarcomatous components of the tumor	Disease@D009369
ovarian epithelial neoplasms	Disease@D010051
instability in ductal carcinoma	Disease@D044584
ductal carcinomas in situ	Disease@D002285
scids	Disease@D053632
acute and chronic gvhd	Disease@D006086
monosomal karyotype	Disease@D059786
hypercellular marrow	Disease@D001855
myelodysplastic syndrome/myeloproliferative neoplasm	Disease@D054437
apml	Disease@D015473
pleomorphic variant mantle cell lymphoma	Disease@D020522
pleomorphic variant mcl	Disease@D020522
reduction of cardiovascular complications	Disease@D002318
morphological abnormalities	Disease@D000013
bone marrow panmyelosis	Disease@D001855
prefibrotic myelofibrosis	Disease@D055728
more aggressive disorders	Disease@D001523
vascular complications	Disease@D014652
breast and gastric carcinomas	Disease@D001943
tumor-blood pairs	Disease@D009369
dual-positive non-small-cell lung cancer	Disease@D002289
vulvar and vaginal melanoma	Disease@D008545
vulvar and vaginal melanomas	Disease@D008545
vvms	Disease@D008545
vulvar melanomas	Disease@D008545
academic cancer	Disease@D009369
abs	Disease@D014770
myelodysplastic syndrome/myeloproliferative neoplasms	Disease@D054437
chronic lymphocytic leukemia/lymphoma	Disease@D015451
vascular hypertrophy	Disease@D006984
localized infection	Disease@D007239
inherited cd70 deficiency	Disease@D030342
viral encephalitis	Disease@D018792
autosomal recessive cd70 deficiency	Disease@D030342
mandard tumor	Disease@D009369
blue rubber bleb nevus	Disease@C536240
sporadic vascular malformations	Disease@D054079
invasion in ovarian cancers	Disease@D010051
thymoma and thymic carcinoma	Disease@D013945
medullary thymomas	Disease@D013945
b3 thymomas	Disease@D013945
c thymomas	Disease@211750
thymic squamous cell carcinomas	Disease@D002294
loss of chromosome 6	Disease@D034381
type b3 thymoma	Disease@D013945
preneoplastic intraductal lesions	Disease@D011230
intraductal lesions	Disease@D001927
invasive ductal pancreatic carcinomas	Disease@D021441
pil	Disease@D010182
vesicular stomatitis	Disease@D054243
placental site trophoblastic tumor	Disease@D018245
pstt	Disease@D018245
progressive disease and the number of chromosomes with gains	Disease@D030342
myoepithelial cell carcinomas	Disease@D002292
myoepithelial tumor	Disease@D009208
myoepithelial and ductal carcinoma	Disease@D044584
myoepithelial tumors	Disease@D009208
ebv-associated disorders	Disease@D020031
hereditary renal carcinoma	Disease@D007680
hereditary cancer-prone syndrome	Disease@D009386
autosomal dominant hereditary tumors	Disease@D009386
hprcc	Disease@D002292
colon, ovary, thymus and retinoblastoma	Disease@D012175
may be classified either as high frequency-msi	Disease@D053842
low frequency-msi	Disease@D053842
lymphoma and reactive lesions	Disease@D008223
myofibroblastoma	Disease@D009379
partial monosomy 13q	Disease@C535449
partial monosomy 16q	Disease@D002872
solitary fibrous tumour	Disease@D009369
warthin's tumour	Disease@D009369
extra-adrenal paragangliomas	Disease@D010236
familial extra-adrenal paragangliomas	Disease@D010236
sporadic extra-adrenal paragangliomas	Disease@D010236
ordinary tumours	Disease@D009369
cim-type tumours	Disease@D009369
foveolar-type tumours	Disease@D009369
chromosome-instability disorder	Disease@D043171
dandy-walker anomaly	Disease@D003616
brenner-type tumor	Disease@D009369
serous-type ovarian tumor	Disease@D010051
autosomal dominantly inherited cancer syndromes	Disease@D009386
large cell transformation of s  zary syndrome	Disease@D018287
mycosis fungoides-s  zary syndrome	Disease@D009182
follicular nhl	Disease@D008228
reactive follicular hyperplasia	Disease@D006965
hpv in oral carcinogenesis	Disease@D063646
single hpv 16 and hpv 18 infections	Disease@D030361
carcinogenesis of gastric carcinoma	Disease@D013274
inherited kidney cancer	Disease@D009386
papillary renal carcinomas	Disease@D002292
prc	Disease@D002292
retention time	Disease@D016055
hereditary prc family members	Disease@D007680
mucocutaneous hyperpigmentation	Disease@D017495
transitional cell papillomas	Disease@D002295
invasion of the bladder	Disease@D001749
muscle layer	Disease@D009135
chemically induced squamous cell carcinomas	Disease@D002294
adenocarcinoma of the transverse colon	Disease@D003110
lynch 2 syndrome	Disease@D055847
paired bronchoalveolar lavage	Disease@C537238
pancreatic or colorectal cancers	Disease@D015179
advanced ductal pancreatic adenocarcinoma	Disease@D021441
dysplastic leukoplakias	Disease@D007971
premalignant oral leukoplakias	Disease@D007972
established calc-men2b-ret transgenic lines nodular cch	Disease@D020518
adrenal myelolipomas	Disease@D018209
hiroshima cancer	Disease@D009369
subgroups of leukemia	Disease@D007938
french-american-british-m2 subtype	Disease@D020143
t-prolymphocytic leukemia	Disease@D015461
loss of chromosome 10, 15 and 17 and a gain of chromosome 21	Disease@D002869
parathyroid neoplasias	Disease@D010282
adenoma, 2	Disease@D000236
monoclonal tumours	Disease@D009369
principal diseases	Disease@D004194
xeroderma pigementosum	Disease@D007057
repair disorder	Disease@D030342
ovarian, breast, or colon cancer	Disease@D061325
non cancer	Disease@D009369
malignancies, basal cell carcinoma	Disease@D002280
malignant soft tissue neoplasm	Disease@D012983
characteristic anomaly	Disease@D000013
abnormalities of the tp53 tumor	Disease@D009369
hematolymphoid malignancies	Disease@D009369
leiomyosarcoma lesions	Disease@D001927
ten leiomyosarcomas	Disease@D007890
intrachromosomal abnormalities	Disease@D018376
malignant transformation; (3) transformation of carcinogen-treated cells	Disease@D002472
malignant transformation in vitro and with 14 of 14 tumors	Disease@D009369
polyclonal lesions	Disease@D001927
a-t disease	Disease@D001260
cancer metastasis	Disease@D009362
metastasis in soft tissue sarcoma	Disease@D012509
cervix carcinoma and carcinoma of the head	Disease@D065311
inherited early onset	Disease@D030342
inherited breast/ovarian cancers	Disease@D061325
hpg3 tumour	Disease@D009369
familial breast and/or ovarian cancers	Disease@D061325
hepatosplenic t cell lymphoma	Disease@D016399
course of disease	Disease@D004194
a neuroblastoma	Disease@D009447
carcinogen of tobacco smoke	Disease@D014029
uterine serous papillary carcinoma	Disease@D002291
breast, ovarian, or colon carcinoma	Disease@D061325
breast-ovarian carcinoma	Disease@D061325
breast or ovarian malignancies	Disease@D061325
total breast cancer	Disease@D001943
pancreatic diseases, namely pancreatic carcinoma	Disease@D010190
positivity of ductal hyperplasias	Disease@D006965
inactivation of the brca1 and brca2 breast cancer	Disease@D001943
dermal neurofibromas	Disease@D009455
plexiform tumors	Disease@D009369
mzbl	Disease@D016393
malignant non-hodgkin's lymphomas	Disease@D008228
marginal zone b-cell lymphomas	Disease@D016393
clonal anomaly	Disease@D007945
ductal in situ carcinoma	Disease@D002285
particular, with chromosome paints	Disease@D002869
chromosomal alterations in 15 breast cancer	Disease@D001943
pancreatic acinar carcinoma	Disease@C562463
pancreatic ductal tumors	Disease@D010190
male germ cell tumors	Disease@C564777
female lymphomas	Disease@D008223
sclerotic plaque	Disease@C538213
atherosclerotic plaque	Disease@D050197
t(4;11)-positive infant-all	Disease@D054198
hemopoietic malignancy	Disease@D009369
non-seminoma	Disease@D018239
non-seminomas	Disease@D018239
apocrine adenosis	Disease@D005348
amplification and numerical chromosome aberrations	Disease@D002869
melanoma of the uvea of the eye and melanoma of the skin	Disease@D008545
decreased wall invasiveness and aneuploidy	Disease@D000782
malignant lymphoproliferative disease	Disease@D008232
hcv	Disease@D006526
polymorphic reticulosis	Disease@D006103
ordinary lymphoma	Disease@D008223
pr	Disease@D009369
overt lymphoma	Disease@D008223
clivus chordoma	Disease@D002817
acute myelo-genous leukemia	Disease@D015470
compare invasive ductal carcinomas	Disease@D044584
hyperplastic polyposis of the colorectum	Disease@D011125
microsatellite instability-high	Disease@D053842
dysplastic foci	Disease@C565785
dysplastic, two cancers	Disease@D009369
msi-h dysplastic foci and six msi-h cancers	Disease@D053842
msi-l lesions	Disease@D009800
msi-h cancer	Disease@D009369
benign polyps	Disease@D011127
eight neurodegenerative diseases	Disease@D019636
disorders of fertility	Disease@D030342
familial tumour syndrome	Disease@D009369
sporadic and familial hp	Disease@D006961
hp adenomas	Disease@D000236
familial hp	Disease@D006961
non-endocrine malignancies	Disease@D009377
familial hyperparathyroidism-men1 disease	Disease@D018761
colon and pancreas adenocarcinomas	Disease@D003110
mediastinal centroblastic lymphoma	Disease@D008223
caecal and transverse colonic carcinomas	Disease@D003110
low malignant potential ('borderline') tumours	Disease@D009369
cancerous lesion	Disease@D009369
infiltrating lobular carcinomas	Disease@D018275
osteogenic cancer	Disease@D009369
hpvs infection	Disease@D007239
carcinogenesis of sporadic endometrial carcinoma	Disease@D016889
mi-positive sporadic endometrial carcinoma	Disease@D016889
depressed-type colorectal cancer	Disease@D015179
sporadic sm cancer	Disease@D009369
depressed-type or polypoid-type sm cancers	Disease@D003866
depressed-type sm cancers	Disease@D003866
polypoid-type sm cancers	Disease@D009362
depressed-type cancers	Disease@D009369
nonpapillary hyperplasia	Disease@D006965
pap hp	Disease@D002291
ductal dysplasia	Disease@D044584
colorectal and breast cancers	Disease@D001943
mmr-deficient prostate cancer	Disease@D011471
stage iii b-cell non-hodgkin's lymphoma	Disease@D016393
b16 melanomas	Disease@D008546
pleomorphic rhabdomyosarcoma	Disease@D012208
pleomorphic rms	Disease@D012208
pleomorphic features	Disease@D000013
pleomophic rms	Disease@D012208
toxic or autonomous multinodular goiter	Disease@D064420
pterygia	Disease@C535844
co-infection	Disease@D060085
conjunctivitis	Disease@D003231
replication-competent herpes simplex virus	Disease@D015658
herpes simplex virus (hsv) icp34	Disease@D015658
encephalitis	Disease@D004660
non-cirrhotic liver	Disease@D008103
sporadic gbm	Disease@D005909
intellectual impairment	Disease@D003072
decreases cell motility	Disease@D002292
